series_id,year,period,value,footnote_codes,category,value_lag12,cpi_yoy_change
CUSR0000SEMC03   ,2023,M04,199.64,,Medical,197.221,1.23
CUSR0000SEMC03   ,2023,M05,200.699,,Medical,197.381,1.68
CUSR0000SEMC03   ,2023,M06,202.07,,Medical,198.764,1.66
CUSR0000SEMC03   ,2023,M07,202.064,,Medical,197.266,2.43
CUSR0000SEMC03   ,2023,M08,203.98,,Medical,197.271,3.4
CUSR0000SEMC03   ,2023,M09,204.834,,Medical,203.641,0.59
CUSR0000SEMC03   ,2023,M10,205.221,,Medical,203.796,0.7
CUSR0000SEMC03   ,2023,M11,204.823,,Medical,198.784,3.04
CUSR0000SEMC03   ,2023,M12,204.366,,Medical,199.607,2.38
CUSR0000SEMC03   ,2024,M01,204.385,,Medical,198.971,2.72
CUSR0000SEMC03   ,2024,M02,205.819,,Medical,199.544,3.14
CUSR0000SEMC03   ,2024,M03,205.856,,Medical,199.757,3.05
CUSR0000SEMC03   ,2024,M04,207.792,,Medical,199.64,4.08
CUSR0000SEMC03   ,2024,M05,207.559,,Medical,200.699,3.42
CUSR0000SEMC03   ,2024,M06,209.114,,Medical,202.07,3.49
CUSR0000SEMC03   ,2024,M07,210.698,,Medical,202.064,4.27
CUSR0000SEMC03   ,2024,M08,209.554,,Medical,203.98,2.73
CUSR0000SEMC03   ,2024,M09,209.362,,Medical,204.834,2.21
CUSR0000SEMC03   ,2024,M10,212.164,,Medical,205.221,3.38
CUSR0000SEMC03   ,2024,M11,212.754,,Medical,204.823,3.87
CUSR0000SEMC03   ,2024,M12,213.149,,Medical,204.366,4.3
CUSR0000SEMC03   ,2025,M01,213.203,,Medical,204.385,4.31
CUSR0000SEMC03   ,2025,M02,214.578,,Medical,205.819,4.26
CUSR0000SEMC03   ,2025,M03,214.541,,Medical,205.856,4.22
CUSR0000SEMC03   ,2025,M04,213.723,,Medical,207.792,2.85
CUSR0000SEMC03   ,2025,M05,214.43,,Medical,207.559,3.31
CUSR0000SEMC03   ,2025,M06,215.51,,Medical,209.114,3.06
CUSR0000SEMC03   ,2025,M07,215.843,,Medical,210.698,2.44
CUSR0000SEMC03   ,2025,M08,217.246,,Medical,209.554,3.67
CUSR0000SEMC03   ,2025,M09,217.854,,Medical,209.362,4.06
CUSR0000SEMC03   ,2025,M10,,X,Medical,212.164,
CUSR0000SEMC03   ,2025,M11,220.222,,Medical,212.754,3.51
CUSR0000SEMC03   ,2025,M12,219.842,,Medical,213.149,3.14
CUSR0000SEMC04   ,2022,M01,256.437,,Medical,,
CUSR0000SEMC04   ,2022,M02,258.611,,Medical,,
CUSR0000SEMC04   ,2022,M03,257.988,,Medical,,
CUSR0000SEMC04   ,2022,M04,257.303,,Medical,,
CUSR0000SEMC04   ,2022,M05,259.026,,Medical,,
CUSR0000SEMC04   ,2022,M06,259.384,,Medical,,
CUSR0000SEMC04   ,2022,M07,258.62,,Medical,,
CUSR0000SEMC04   ,2022,M08,258.812,,Medical,,
CUSR0000SEMC04   ,2022,M09,258.826,,Medical,,
CUSR0000SEMC04   ,2022,M10,258.94,,Medical,,
CUSR0000SEMC04   ,2022,M11,257.836,,Medical,,
CUSR0000SEMC04   ,2022,M12,255.471,,Medical,,
CUSR0000SEMC04   ,2023,M01,255.438,,Medical,256.437,-0.39
CUSR0000SEMC04   ,2023,M02,256.305,,Medical,258.611,-0.89
CUSR0000SEMC04   ,2023,M03,257.431,,Medical,257.988,-0.22
CUSR0000SEMC04   ,2023,M04,257.98,,Medical,257.303,0.26
CUSR0000SEMC04   ,2023,M05,261.049,,Medical,259.026,0.78
CUSR0000SEMC04   ,2023,M06,259.432,,Medical,259.384,0.02
CUSR0000SEMC04   ,2023,M07,261.034,,Medical,258.62,0.93
CUSR0000SEMC04   ,2023,M08,258.989,,Medical,258.812,0.07
CUSR0000SEMC04   ,2023,M09,259.21,,Medical,258.826,0.15
CUSR0000SEMC04   ,2023,M10,259.137,,Medical,258.94,0.08
CUSR0000SEMC04   ,2023,M11,259.16,,Medical,257.836,0.51
CUSR0000SEMC04   ,2023,M12,259.16,,Medical,255.471,1.44
CUSR0000SEMC04   ,2024,M01,260.839,,Medical,255.438,2.11
CUSR0000SEMC04   ,2024,M02,260.056,,Medical,256.305,1.46
CUSR0000SEMC04   ,2024,M03,261.658,,Medical,257.431,1.64
CUSR0000SEMC04   ,2024,M04,259.595,,Medical,257.98,0.63
CUSR0000SEMC04   ,2024,M05,259.587,,Medical,261.049,-0.56
CUSR0000SEMC04   ,2024,M06,260.744,,Medical,259.432,0.51
CUSR0000SEMC04   ,2024,M07,261.029,,Medical,261.034,-0.0
CUSR0000SEMC04   ,2024,M08,260.898,,Medical,258.989,0.74
CUSR0000SEMC04   ,2024,M09,264.925,,Medical,259.21,2.2
CUSR0000SEMC04   ,2024,M10,263.103,,Medical,259.137,1.53
CUSR0000SEMC04   ,2024,M11,263.171,,Medical,259.16,1.55
CUSR0000SEMC04   ,2024,M12,263.878,,Medical,259.16,1.82
CUSR0000SEMC04   ,2025,M01,264.112,,Medical,260.839,1.25
CUSR0000SEMC04   ,2025,M02,264.617,,Medical,260.056,1.75
CUSR0000SEMC04   ,2025,M03,264.143,,Medical,261.658,0.95
CUSR0000SEMC04   ,2025,M04,265.598,,Medical,259.595,2.31
CUSR0000SEMC04   ,2025,M05,265.738,,Medical,259.587,2.37
CUSR0000SEMC04   ,2025,M06,267.845,,Medical,260.744,2.72
CUSR0000SEMC04   ,2025,M10,,X,Medical,261.029,
CUSR0000SEMD     ,2022,M01,970.276,,Medical,,
CUSR0000SEMD     ,2022,M02,971.164,,Medical,,
CUSR0000SEMD     ,2022,M03,976.121,,Medical,,
CUSR0000SEMD     ,2022,M04,979.305,,Medical,,
CUSR0000SEMD     ,2022,M05,980.975,,Medical,,
CUSR0000SEMD     ,2022,M06,982.189,,Medical,,
CUSR0000SEMD     ,2022,M07,987.935,,Medical,,
CUSR0000SEMD     ,2022,M08,994.696,,Medical,,
CUSR0000SEMD     ,2022,M09,995.304,,Medical,,
CUSR0000SEMD     ,2022,M10,995.687,,Medical,,
CUSR0000SEMD     ,2022,M11,990.704,,Medical,,
CUSR0000SEMD     ,2022,M12,1002.086,,Medical,,
CUSR0000SEMD     ,2023,M01,1008.954,,Medical,970.276,3.99
CUSR0000SEMD     ,2023,M02,1010.04,,Medical,971.164,4.0
CUSR0000SEMD     ,2023,M03,1007.592,,Medical,976.121,3.22
CUSR0000SEMD     ,2023,M04,1011.879,,Medical,979.305,3.33
CUSR0000SEMD     ,2023,M05,1019.584,,Medical,980.975,3.94
CUSR0000SEMD     ,2023,M06,1023.107,,Medical,982.189,4.17
CUSR0000SEMD     ,2023,M07,1021.483,,Medical,987.935,3.4
CUSR0000SEMD     ,2023,M08,1029.389,,Medical,994.696,3.49
CUSR0000SEMD     ,2023,M09,1041.741,,Medical,995.304,4.67
CUSR0000SEMD     ,2023,M10,1051.855,,Medical,995.687,5.64
CUSR0000SEMD     ,2023,M11,1052.718,,Medical,990.704,6.26
CUSR0000SEMD     ,2023,M12,1057.884,,Medical,1002.086,5.57
CUSR0000SEMD     ,2024,M01,1074.709,,Medical,1008.954,6.52
CUSR0000SEMD     ,2024,M02,1071.771,,Medical,1010.04,6.11
CUSR0000SEMD     ,2024,M03,1084.978,,Medical,1007.592,7.68
CUSR0000SEMD     ,2024,M04,1091.314,,Medical,1011.879,7.85
CUSR0000SEMD     ,2024,M05,1094.52,,Medical,1019.584,7.35
CUSR0000SEMD     ,2024,M06,1095.752,,Medical,1023.107,7.1
CUSR0000SEMD     ,2024,M07,1084.877,,Medical,1021.483,6.21
CUSR0000SEMD     ,2024,M08,1089.007,,Medical,1029.389,5.79
CUSR0000SEMD     ,2024,M09,1091.953,,Medical,1041.741,4.82
CUSR0000SEMD     ,2024,M10,1096.871,,Medical,1051.855,4.28
CUSR0000SEMD     ,2024,M11,1097.616,,Medical,1052.718,4.26
CUSR0000SEMD     ,2024,M12,1100.1,,Medical,1057.884,3.99
CUSR0000SEMD     ,2025,M01,1109.604,,Medical,1074.709,3.25
CUSR0000SEMD     ,2025,M02,1112.111,,Medical,1071.771,3.76
CUSR0000SEMD     ,2025,M03,1126.761,,Medical,1084.978,3.85
CUSR0000SEMD     ,2025,M04,1132.81,,Medical,1091.314,3.8
CUSR0000SEMD     ,2025,M05,1137.349,,Medical,1094.52,3.91
CUSR0000SEMD     ,2025,M06,1142.123,,Medical,1095.752,4.23
CUSR0000SEMD     ,2025,M07,1147.151,,Medical,1084.877,5.74
CUSR0000SEMD     ,2025,M08,1146.916,,Medical,1089.007,5.32
CUSR0000SEMD     ,2025,M09,1155.793,,Medical,1091.953,5.85
CUSR0000SEMD     ,2025,M10,,X,Medical,1096.871,
CUSR0000SEMD     ,2025,M11,1163.417,,Medical,1097.616,5.99
CUSR0000SEMD     ,2025,M12,1173.853,,Medical,1100.1,6.7
CUSR0000SEMD01   ,2022,M01,371.646,,Medical,,
CUSR0000SEMD01   ,2022,M02,371.745,,Medical,,
CUSR0000SEMD01   ,2022,M03,373.307,,Medical,,
CUSR0000SEMD01   ,2022,M04,374.501,,Medical,,
CUSR0000SEMD01   ,2022,M05,375.273,,Medical,,
CUSR0000SEMD01   ,2022,M06,375.318,,Medical,,
CUSR0000SEMD01   ,2022,M07,377.415,,Medical,,
CUSR0000SEMD01   ,2022,M08,380.339,,Medical,,
CUSR0000SEMD01   ,2022,M09,380.465,,Medical,,
CUSR0000SEMD01   ,2022,M11,378.209,,Medical,,
CUSR0000SEMD01   ,2022,M12,383.15,,Medical,,
CUSR0000SEMD01   ,2023,M01,385.064,,Medical,,
CUSR0000SEMD01   ,2023,M02,384.996,,Medical,371.646,3.59
CUSR0000SEMD01   ,2023,M03,383.42,,Medical,371.745,3.14
CUSR0000SEMD01   ,2023,M04,385.355,,Medical,373.307,3.23
CUSR0000SEMD01   ,2023,M05,389.166,,Medical,374.501,3.92
CUSR0000SEMD01   ,2023,M06,390.793,,Medical,375.273,4.14
CUSR0000SEMD01   ,2023,M07,389.061,,Medical,375.318,3.66
CUSR0000SEMD01   ,2023,M08,391.678,,Medical,377.415,3.78
CUSR0000SEMD01   ,2023,M09,397.531,,Medical,380.339,4.52
CUSR0000SEMD01   ,2023,M10,401.752,,Medical,380.465,5.59
CUSR0000SEMD01   ,2023,M11,402.222,,Medical,378.209,6.35
CUSR0000SEMD01   ,2023,M12,404.407,,Medical,383.15,5.55
CUSR0000SEMD01   ,2024,M01,410.695,,Medical,385.064,6.66
CUSR0000SEMD01   ,2024,M02,408.345,,Medical,384.996,6.06
CUSR0000SEMD01   ,2024,M03,412.365,,Medical,383.42,7.55
CUSR0000SEMD01   ,2024,M04,415.025,,Medical,385.355,7.7
CUSR0000SEMD01   ,2024,M05,417.163,,Medical,389.166,7.19
CUSR0000SEMD01   ,2024,M06,417.648,,Medical,390.793,6.87
CUSR0000SEMD01   ,2024,M07,412.926,,Medical,389.061,6.13
CUSR0000SEMD01   ,2024,M09,415.293,,Medical,391.678,6.03
CUSR0000SEMD01   ,2024,M10,417.499,,Medical,397.531,5.02
CUSR0000SEMD01   ,2024,M11,417.503,,Medical,401.752,3.92
CUSR0000SEMD01   ,2024,M12,418.467,,Medical,402.222,4.04
CUSR0000SEMD01   ,2025,M01,422.429,,Medical,404.407,4.46
CUSR0000SEMD01   ,2025,M02,423.005,,Medical,410.695,3.0
CUSR0000SEMD01   ,2025,M03,427.689,,Medical,408.345,4.74
CUSR0000SEMD01   ,2025,M04,430.162,,Medical,412.365,4.32
CUSR0000SEMD01   ,2025,M05,432.089,,Medical,415.025,4.11
CUSR0000SEMD01   ,2025,M06,435.037,,Medical,417.163,4.28
CUSR0000SEMD01   ,2025,M07,437.053,,Medical,417.648,4.65
CUSR0000SEMD01   ,2025,M08,436.917,,Medical,412.926,5.81
CUSR0000SEMD01   ,2025,M09,438.31,,Medical,415.293,5.54
CUSR0000SEMD01   ,2025,M10,,X,Medical,417.499,
CUSR0000SEMD01   ,2025,M11,441.457,,Medical,417.503,5.74
CUSR0000SEMD01   ,2025,M12,446.056,,Medical,418.467,6.59
CUSR0000SEMD02   ,2022,M01,254.669,,Medical,,
CUSR0000SEMD02   ,2022,M02,254.746,,Medical,,
CUSR0000SEMD02   ,2022,M03,256.247,,Medical,,
CUSR0000SEMD02   ,2022,M04,257.097,,Medical,,
CUSR0000SEMD02   ,2022,M05,257.676,,Medical,,
CUSR0000SEMD02   ,2022,M06,261.138,,Medical,,
CUSR0000SEMD02   ,2022,M07,261.182,,Medical,,
CUSR0000SEMD02   ,2022,M08,262.041,,Medical,,
CUSR0000SEMD02   ,2022,M09,262.831,,Medical,,
CUSR0000SEMD02   ,2022,M10,263.237,,Medical,,
CUSR0000SEMD02   ,2022,M11,264.699,,Medical,,
CUSR0000SEMD02   ,2022,M12,266.015,,Medical,,
CUSR0000SEMD02   ,2023,M01,268.034,,Medical,254.669,5.25
CUSR0000SEMD02   ,2023,M02,270.192,,Medical,254.746,6.06
CUSR0000SEMD02   ,2023,M03,272.124,,Medical,256.247,6.2
CUSR0000SEMD02   ,2023,M04,271.407,,Medical,257.097,5.57
CUSR0000SEMD02   ,2023,M05,270.068,,Medical,257.676,4.81
CUSR0000SEMD02   ,2023,M06,270.024,,Medical,261.138,3.4
CUSR0000SEMD02   ,2023,M07,275.657,,Medical,261.182,5.54
CUSR0000SEMD02   ,2023,M08,277.856,,Medical,262.041,6.04
CUSR0000SEMD02   ,2023,M09,275.466,,Medical,262.831,4.81
CUSR0000SEMD02   ,2023,M10,277.357,,Medical,263.237,5.36
CUSR0000SEMD02   ,2023,M11,278.611,,Medical,264.699,5.26
CUSR0000SEMD02   ,2023,M12,279.231,,Medical,266.015,4.97
CUSR0000SEMD02   ,2024,M01,281.268,,Medical,268.034,4.94
CUSR0000SEMD02   ,2024,M02,282.221,,Medical,270.192,4.45
CUSR0000SEMD02   ,2024,M03,282.566,,Medical,272.124,3.84
CUSR0000SEMD02   ,2024,M04,283.929,,Medical,271.407,4.61
CUSR0000SEMD02   ,2024,M05,286.107,,Medical,270.068,5.94
CUSR0000SEMD02   ,2024,M06,286.481,,Medical,270.024,6.09
CUSR0000SEMD02   ,2024,M07,287.416,,Medical,275.657,4.27
CUSR0000SEMD02   ,2024,M08,288.641,,Medical,277.856,3.88
CUSR0000SEMD02   ,2024,M09,290.713,,Medical,275.466,5.53
CUSR0000SEMD02   ,2024,M10,291.723,,Medical,277.357,5.18
CUSR0000SEMD02   ,2024,M11,292.048,,Medical,278.611,4.82
CUSR0000SEMD02   ,2024,M12,293.543,,Medical,279.231,5.13
CUSR0000SEMD02   ,2025,M01,291.11,,Medical,281.268,3.5
CUSR0000SEMD02   ,2025,M02,293.885,,Medical,282.221,4.13
CUSR0000SEMD02   ,2025,M03,296.079,,Medical,282.566,4.78
CUSR0000SEMD02   ,2025,M04,296.882,,Medical,283.929,4.56
CUSR0000SEMD02   ,2025,M05,300.167,,Medical,286.107,4.91
CUSR0000SEMD02   ,2025,M06,301.102,,Medical,286.481,5.1
CUSR0000SEMD02   ,2025,M07,300.936,,Medical,287.416,4.7
CUSR0000SEMD02   ,2025,M08,301.7,,Medical,288.641,4.52
CUSR0000SEMD02   ,2025,M09,302.54,,Medical,290.713,4.07
CUSR0000SEMD02   ,2025,M10,,X,Medical,291.723,
CUSR0000SEMD02   ,2025,M11,305.228,,Medical,292.048,4.51
CUSR0000SEMD02   ,2025,M12,306.078,,Medical,293.543,4.27
CUSR0000SEMF     ,2022,M01,125.504,,Medical,,
CUSR0000SEMF     ,2022,M02,126.013,,Medical,,
CUSR0000SEMF     ,2022,M03,126.307,,Medical,,
CUSR0000SEMF     ,2022,M04,126.356,,Medical,,
CUSR0000SEMF     ,2022,M05,126.516,,Medical,,
CUSR0000SEMF     ,2022,M06,126.994,,Medical,,
CUSR0000SEMF     ,2022,M07,127.727,,Medical,,
CUSR0000SEMF     ,2022,M08,128.03,,Medical,,
CUSR0000SEMF     ,2022,M09,127.817,,Medical,,
CUSR0000SEMF     ,2022,M10,127.855,,Medical,,
CUSR0000SEMF     ,2022,M11,127.958,,Medical,,
CUSR0000SEMF     ,2022,M12,127.898,,Medical,,
CUSR0000SEMF     ,2023,M01,129.459,,Medical,125.504,3.15
CUSR0000SEMF     ,2023,M02,129.638,,Medical,126.013,2.88
CUSR0000SEMF     ,2023,M03,130.344,,Medical,126.307,3.2
CUSR0000SEMF     ,2023,M04,130.894,,Medical,126.356,3.59
CUSR0000SEMF     ,2023,M05,131.558,,Medical,126.516,3.99
CUSR0000SEMF     ,2023,M06,131.819,,Medical,126.994,3.8
CUSR0000SEMF     ,2023,M07,132.587,,Medical,127.727,3.8
CUSR0000SEMF     ,2023,M08,133.402,,Medical,128.03,4.2
CUSR0000SEMF     ,2023,M09,132.921,,Medical,127.817,3.99
CUSR0000SEMF     ,2023,M10,133.725,,Medical,127.855,4.59
CUSR0000SEMF     ,2023,M11,134.331,,Medical,127.958,4.98
CUSR0000SEMF     ,2023,M12,134.022,,Medical,127.898,4.79
CUSR0000SEMF     ,2024,M01,133.302,,Medical,129.459,2.97
CUSR0000SEMF     ,2024,M02,133.41,,Medical,129.638,2.91
CUSR0000SEMF     ,2024,M03,133.577,,Medical,130.344,2.48
CUSR0000SEMF     ,2024,M04,134.266,,Medical,130.894,2.58
CUSR0000SEMF     ,2024,M05,136.054,,Medical,131.558,3.42
CUSR0000SEMF     ,2024,M06,136.229,,Medical,131.819,3.35
CUSR0000SEMF     ,2024,M07,136.474,,Medical,132.587,2.93
CUSR0000SEMF     ,2024,M08,136.201,,Medical,133.402,2.1
CUSR0000SEMF     ,2024,M09,135.177,,Medical,132.921,1.7
CUSR0000SEMF     ,2024,M10,134.892,,Medical,133.725,0.87
CUSR0000SEMF     ,2024,M11,134.759,,Medical,134.331,0.32
CUSR0000SEMF     ,2024,M12,134.862,,Medical,134.022,0.63
CUSR0000SEMF     ,2025,M01,136.764,,Medical,133.302,2.6
CUSR0000SEMF     ,2025,M02,137.01,,Medical,133.41,2.7
CUSR0000SEMF     ,2025,M03,135.224,,Medical,133.577,1.23
CUSR0000SEMF     ,2025,M04,135.791,,Medical,134.266,1.14
CUSR0000SEMF     ,2025,M05,136.528,,Medical,136.054,0.35
CUSR0000SEMF     ,2025,M06,136.598,,Medical,136.229,0.27
CUSR0000SEMF     ,2025,M07,136.488,,Medical,136.474,0.01
CUSR0000SEMF     ,2025,M08,135.98,,Medical,136.201,-0.16
CUSR0000SEMF     ,2025,M09,135.993,,Medical,135.177,0.6
CUSR0000SEMF     ,2025,M10,,X,Medical,134.892,
CUSR0000SEMF     ,2025,M11,136.152,,Medical,134.759,1.03
CUSR0000SEMF     ,2025,M12,136.874,,Medical,134.862,1.49
CUSR0000SEMF01   ,2022,M01,532.044,,Medical,,
CUSR0000SEMF01   ,2022,M02,533.592,,Medical,,
CUSR0000SEMF01   ,2022,M03,532.722,,Medical,,
CUSR0000SEMF01   ,2022,M04,532.975,,Medical,,
CUSR0000SEMF01   ,2022,M05,532.195,,Medical,,
CUSR0000SEMF01   ,2022,M06,532.656,,Medical,,
CUSR0000SEMF01   ,2022,M07,534.312,,Medical,,
CUSR0000SEMF01   ,2022,M08,536.212,,Medical,,
CUSR0000SEMF01   ,2022,M09,535.82,,Medical,,
CUSR0000SEMF01   ,2022,M10,535.248,,Medical,,
CUSR0000SEMF01   ,2022,M11,534.424,,Medical,,
CUSR0000SEMF01   ,2022,M12,534.9,,Medical,,
CUSR0000SEMF01   ,2023,M01,546.107,,Medical,532.044,2.64
CUSR0000SEMF01   ,2023,M02,546.312,,Medical,533.592,2.38
CUSR0000SEMF01   ,2023,M03,547.078,,Medical,532.722,2.69
CUSR0000SEMF01   ,2023,M04,548.51,,Medical,532.975,2.91
CUSR0000SEMF01   ,2023,M05,548.929,,Medical,532.195,3.14
CUSR0000SEMF01   ,2023,M06,549.14,,Medical,532.656,3.09
CUSR0000SEMF01   ,2023,M07,549.212,,Medical,534.312,2.79
CUSR0000SEMF01   ,2023,M08,551.344,,Medical,536.212,2.82
CUSR0000SEMF01   ,2023,M09,547.579,,Medical,535.82,2.19
CUSR0000SEMF01   ,2023,M10,552.058,,Medical,535.248,3.14
CUSR0000SEMF01   ,2023,M11,554.6,,Medical,534.424,3.78
CUSR0000SEMF01   ,2023,M12,552.625,,Medical,534.9,3.31
CUSR0000SEMF01   ,2024,M01,548.245,,Medical,546.107,0.39
CUSR0000SEMF01   ,2024,M02,547.682,,Medical,546.312,0.25
CUSR0000SEMF01   ,2024,M03,549.405,,Medical,547.078,0.43
CUSR0000SEMF01   ,2024,M04,550.678,,Medical,548.51,0.4
CUSR0000SEMF01   ,2024,M05,562.168,,Medical,548.929,2.41
CUSR0000SEMF01   ,2024,M06,562.339,,Medical,549.14,2.4
CUSR0000SEMF01   ,2024,M07,563.035,,Medical,549.212,2.52
CUSR0000SEMF01   ,2024,M08,562.174,,Medical,551.344,1.96
CUSR0000SEMF01   ,2024,M09,559.487,,Medical,547.579,2.17
CUSR0000SEMF01   ,2024,M10,560.836,,Medical,552.058,1.59
CUSR0000SEMF01   ,2024,M11,558.497,,Medical,554.6,0.7
CUSR0000SEMF01   ,2024,M12,558.744,,Medical,552.625,1.11
CUSR0000SEMF01   ,2025,M01,572.655,,Medical,548.245,4.45
CUSR0000SEMF01   ,2025,M02,572.748,,Medical,547.682,4.58
CUSR0000SEMF01   ,2025,M03,561.202,,Medical,549.405,2.15
CUSR0000SEMF01   ,2025,M04,563.253,,Medical,550.678,2.28
CUSR0000SEMF01   ,2025,M05,566.716,,Medical,562.168,0.81
CUSR0000SEMF01   ,2025,M06,569.098,,Medical,562.339,1.2
CUSR0000SEMF01   ,2025,M07,567.975,,Medical,563.035,0.88
CUSR0000SEMF01   ,2025,M08,567.117,,Medical,562.174,0.88
CUSR0000SEMF01   ,2025,M09,569.046,,Medical,559.487,1.71
CUSR0000SEMF01   ,2025,M10,,X,Medical,560.836,
CUSR0000SEMF01   ,2025,M11,568.885,,Medical,558.497,1.86
CUSR0000SEMF01   ,2025,M12,569.656,,Medical,558.744,1.95
CUSR0000SEMF02   ,2022,M01,97.464,,Medical,,
CUSR0000SEMF02   ,2022,M02,98.285,,Medical,,
CUSR0000SEMF02   ,2022,M03,98.888,,Medical,,
CUSR0000SEMF02   ,2022,M04,98.833,,Medical,,
CUSR0000SEMF02   ,2022,M05,99.19,,Medical,,
CUSR0000SEMF02   ,2022,M06,100.202,,Medical,,
CUSR0000SEMF02   ,2022,M07,100.764,,Medical,,
CUSR0000SEMF02   ,2022,M08,100.595,,Medical,,
CUSR0000SEMF02   ,2022,M09,101.001,,Medical,,
CUSR0000SEMF02   ,2022,M10,101.408,,Medical,,
CUSR0000SEMF02   ,2022,M11,102.076,,Medical,,
CUSR0000SEMF02   ,2022,M12,102.196,,Medical,,
CUSR0000SEMF02   ,2023,M01,102.207,,Medical,97.464,4.87
CUSR0000SEMF02   ,2023,M02,102.64,,Medical,98.285,4.43
CUSR0000SEMF02   ,2023,M03,103.526,,Medical,98.888,4.69
CUSR0000SEMF02   ,2023,M04,104.235,,Medical,98.833,5.47
CUSR0000SEMF02   ,2023,M05,105.357,,Medical,99.19,6.22
CUSR0000SEMF02   ,2023,M06,105.725,,Medical,100.202,5.51
CUSR0000SEMF02   ,2023,M07,106.983,,Medical,100.764,6.17
CUSR0000SEMF02   ,2023,M08,108.185,,Medical,100.595,7.55
CUSR0000SEMF02   ,2023,M09,109.46,,Medical,101.001,8.38
CUSR0000SEMF02   ,2023,M10,109.682,,Medical,101.408,8.16
CUSR0000SEMF02   ,2023,M11,110.163,,Medical,102.076,7.92
CUSR0000SEMF02   ,2023,M12,110.733,,Medical,102.196,8.35
CUSR0000SEMF02   ,2024,M01,111.629,,Medical,102.207,9.22
CUSR0000SEMF02   ,2024,M02,112.124,,Medical,102.64,9.24
CUSR0000SEMF02   ,2024,M03,111.185,,Medical,103.526,7.4
CUSR0000SEMF02   ,2024,M04,112.173,,Medical,104.235,7.62
CUSR0000SEMF02   ,2024,M05,111.519,,Medical,105.357,5.85
CUSR0000SEMF02   ,2024,M06,111.606,,Medical,105.725,5.56
CUSR0000SEMF02   ,2024,M07,111.141,,Medical,106.983,3.89
CUSR0000SEMF02   ,2024,M08,110.819,,Medical,108.185,2.43
CUSR0000SEMF02   ,2024,M09,110.209,,Medical,109.46,0.68
CUSR0000SEMF02   ,2024,M10,109.158,,Medical,109.682,-0.48
CUSR0000SEMF02   ,2024,M11,109.79,,Medical,110.163,-0.34
CUSR0000SEMF02   ,2024,M12,110.407,,Medical,110.733,-0.29
CUSR0000SEMF02   ,2025,M01,110.227,,Medical,111.629,-1.26
CUSR0000SEMF02   ,2025,M02,110.835,,Medical,112.124,-1.15
CUSR0000SEMF02   ,2025,M03,110.512,,Medical,111.185,-0.61
CUSR0000SEMF02   ,2025,M04,110.897,,Medical,112.173,-1.14
CUSR0000SEMF02   ,2025,M05,110.841,,Medical,111.519,-0.61
CUSR0000SEMF02   ,2025,M06,109.727,,Medical,111.606,-1.68
CUSR0000SEMF02   ,2025,M07,109.146,,Medical,111.141,-1.8
CUSR0000SEMF02   ,2025,M08,108.206,,Medical,110.819,-2.36
CUSR0000SEMF02   ,2025,M09,108.236,,Medical,110.209,-1.79
CUSR0000SEMF02   ,2025,M10,,X,Medical,109.158,
CUSR0000SEMF02   ,2025,M11,108.93,,Medical,109.79,-0.78
CUSR0000SEMF02   ,2025,M12,110.938,,Medical,110.407,0.48
CUSR0000SS5702   ,2022,M01,360.567,,Medical,,
CUSR0000SS5702   ,2022,M02,360.123,,Medical,,
CUSR0000SS5702   ,2022,M03,361.318,,Medical,,
CUSR0000SS5702   ,2022,M04,362.516,,Medical,,
CUSR0000SS5702   ,2022,M05,363.185,,Medical,,
CUSR0000SS5702   ,2022,M06,362.833,,Medical,,
CUSR0000SS5702   ,2022,M07,365.071,,Medical,,
CUSR0000SS5702   ,2022,M09,368.926,,Medical,,
CUSR0000SS5702   ,2022,M11,366.005,,Medical,,
CUSR0000SS5702   ,2022,M12,370.417,,Medical,,
CUSR0000SS5702   ,2023,M01,372.36,,Medical,,
CUSR0000SS5702   ,2023,M02,372.233,,Medical,,
CUSR0000SS5702   ,2023,M03,369.734,,Medical,360.567,2.54
CUSR0000SS5702   ,2023,M04,371.811,,Medical,360.123,3.25
CUSR0000SS5702   ,2023,M05,375.702,,Medical,361.318,3.98
CUSR0000SS5702   ,2023,M06,376.235,,Medical,362.516,3.78
CUSR0000SS5702   ,2023,M07,374.505,,Medical,363.185,3.12
CUSR0000SS5702   ,2023,M08,377.091,,Medical,362.833,3.93
CUSR0000SS5702   ,2023,M09,382.919,,Medical,365.071,4.89
CUSR0000SS5702   ,2023,M10,386.364,,Medical,368.926,4.73
CUSR0000SS5702   ,2023,M11,386.614,,Medical,366.005,5.63
CUSR0000SS5702   ,2023,M12,388.542,,Medical,370.417,4.89
CUSR0000SS5702   ,2024,M01,394.389,,Medical,372.36,5.92
CUSR0000SS5702   ,2024,M02,392.757,,Medical,372.233,5.51
CUSR0000SS5702   ,2024,M03,395.193,,Medical,369.734,6.89
CUSR0000SS5702   ,2024,M04,398.315,,Medical,371.811,7.13
CUSR0000SS5702   ,2024,M05,400.042,,Medical,375.702,6.48
CUSR0000SS5702   ,2024,M07,397.352,,Medical,376.235,5.61
CUSR0000SS5702   ,2024,M09,399.646,,Medical,374.505,6.71
CUSR0000SS5702   ,2024,M10,400.606,,Medical,377.091,6.24
CUSR0000SS5702   ,2024,M11,399.93,,Medical,382.919,4.44
CUSR0000SS5702   ,2025,M01,405.165,,Medical,386.364,4.87
CUSR0000SS5702   ,2025,M02,405.853,,Medical,386.614,4.98
