hs_code,cpi_category
99035205,Apparel
99035206,Apparel
99035207,Apparel
99035208,Apparel
99035209,Apparel
99035210,Apparel
99035211,Apparel
99035212,Apparel
99035213,Apparel
99035214,Apparel
99035215,Apparel
99035216,Apparel
99035217,Apparel
99035218,Apparel
99035219,Apparel
99035220,Apparel
99035221,Apparel
99035222,Apparel
99035223,Apparel
99035224,Apparel
99035225,Apparel
99035226,Apparel
99035301,Housing
99038001,Commodities Services Special
99038003,Commodities Services Special
99038005,Other
99038006,Other
99038007,Other
99038008,Other
99038009,Other
99038010,Other
99038011,Other
99038012,Other
99038013,Apparel
99038014,Commodities Services Special
99038015,Commodities Services Special
99038016,Commodities Services Special
99038017,Apparel
99038018,Housing
99038019,Housing
99038020,Housing
99038021,Housing
99038022,Housing
99038023,Housing
99038024,Other
99038025,Other
99038026,Housing
99038027,Housing
99038028,Commodities Services Special
99038029,Commodities Services Special
99038030,Transportation
99038031,Commodities Services Special
99038032,Commodities Services Special
99038033,Transportation
99038034,Commodities Services Special
99038035,Housing
99038036,Housing
99038037,Commodities Services Special
99038038,Commodities Services Special
99038039,Commodities Services Special
99038040,Housing
99038041,Commodities Services Special
99038042,Commodities Services Special
99038043,Transportation
99038044,Commodities Services Special
99038045,Other
99038046,Transportation
99038047,Commodities Services Special
99038048,Other
99038049,Other
99038050,Other
99038051,Other
99038052,Other
99038053,Other
99038054,Other
99038055,Other
99038056,Commodities Services Special
99038057,Other
99038058,Other
99038060,Commodities Services Special
99038061,Commodities Services Special
99038065,Other
99038066,Other
99038067,Other
99038068,Other
99038069,Other
99038070,Other
99038071,Other
99038072,Other
99038073,Apparel
99038074,Commodities Services Special
99038075,Commodities Services Special
99038076,Commodities Services Special
99038077,Apparel
99038078,Housing
99038079,Housing
99038080,Housing
99038081,Housing
99038082,Housing
99038083,Housing
99038084,Other
99038085,Other
99038086,Housing
99038087,Housing
99038088,Commodities Services Special
99038089,Commodities Services Special
99038090,Transportation
99038091,Commodities Services Special
99038092,Commodities Services Special
99038093,Transportation
99038094,Commodities Services Special
99038095,Housing
99038096,Housing
99038097,Commodities Services Special
99038098,Commodities Services Special
99038099,Commodities Services Special
99038101,Housing
99038102,Commodities Services Special
99038103,Commodities Services Special
99038104,Transportation
99038105,Commodities Services Special
99038106,Other
99038107,Transportation
99038108,Commodities Services Special
99038109,Other
99038110,Other
99038111,Other
99038112,Other
99038113,Other
99038114,Other
99038115,Other
99038116,Other
99038117,Commodities Services Special
99038118,Other
99038119,Other
99038125,Other
99038126,Other
99038127,Other
99038128,Other
99038129,Other
99038130,Other
99038131,Other
99038132,Other
99038133,Apparel
99038134,Commodities Services Special
99038135,Commodities Services Special
99038136,Commodities Services Special
99038137,Apparel
99038138,Housing
99038139,Housing
99038140,Housing
99038141,Housing
99038142,Housing
99038143,Housing
99038144,Other
99038145,Other
99038146,Housing
99038147,Housing
99038148,Commodities Services Special
99038149,Commodities Services Special
99038150,Transportation
99038151,Commodities Services Special
99038152,Commodities Services Special
99038153,Transportation
99038154,Commodities Services Special
99038155,Housing
99038156,Housing
99038157,Commodities Services Special
99038158,Commodities Services Special
99038159,Commodities Services Special
99038160,Housing
99038161,Commodities Services Special
99038162,Commodities Services Special
99038163,Transportation
99038164,Commodities Services Special
99038165,Other
99038166,Transportation
99038167,Commodities Services Special
99038168,Other
99038169,Other
99038170,Other
99038171,Other
99038172,Other
99038173,Other
99038174,Other
99038175,Other
99038176,Commodities Services Special
99038177,Other
99038178,Other
99038180,Commodities Services Special
99038181,Commodities Services Special
99038182,Commodities Services Special
99038183,Commodities Services Special
99038184,Commodities Services Special
99038185,Commodities Services Special
99038186,Commodities Services Special
99038501,Commodities Services Special
99038503,Commodities Services Special
99038505,Commodities Services Special
99038506,Commodities Services Special
99038511,Commodities Services Special
99038521,Commodities Services Special
99038525,Commodities Services Special
99038527,Commodities Services Special
99038529,Commodities Services Special
99038531,Commodities Services Special
99038532,Commodities Services Special
99038533,Commodities Services Special
99038534,Commodities Services Special
99038535,Commodities Services Special
99038536,Commodities Services Special
99038537,Commodities Services Special
99038538,Commodities Services Special
99038539,Transportation
99038540,Transportation
99038541,Housing
99038542,Housing
99038543,Housing
99038544,Commodities Services Special
99038550,Commodities Services Special
99038551,Commodities Services Special
99038552,Commodities Services Special
99038553,Commodities Services Special
99038554,Commodities Services Special
99038555,Commodities Services Special
99038556,Commodities Services Special
99038557,Commodities Services Special
99038558,Commodities Services Special
99038559,Commodities Services Special
99038560,Commodities Services Special
99038561,Housing
99038562,Housing
99038563,Housing
99038564,Commodities Services Special
99038565,Transportation
99038566,Transportation
99038567,Commodities Services Special
99038568,Commodities Services Special
99038569,Commodities Services Special
99038570,Commodities Services Special
99038571,Commodities Services Special
99038572,Commodities Services Special
99038801,Other
99038802,Other
99038803,Other
99038804,Other
99038815,Other
99038821,Other
99038822,Other
99038823,Other
99038824,Other
99038825,Other
99038826,Other
99038827,Other
99038828,Other
99038866,Other
99038867,Other
99038868,Other
99038869,Other
99038870,Other
99038905,Other
99038907,Other
99038910,Other
99038913,Other
99038916,Other
99038919,Other
99038922,Other
99038925,Other
99038928,Other
99038931,Other
99038934,Other
99038937,Other
99038940,Other
99038943,Other
99038946,Other
99038949,Other
99038950,Other
99038952,Other
99038957,Other
99038959,Other
99038961,Other
99038963,Transportation
99039008,Other
99039009,Other
99039101,Other
99039102,Other
99039103,Other
99039109,Other
99039110,Medical
99039210,Other
99039280,Other
99040201,Food
99040202,Food
99040203,Food
99040204,Food
99040205,Food
99040206,Food
99040207,Food
99040208,Food
99040209,Food
99040210,Food
99040211,Food
99040212,Food
99040213,Food
99040214,Food
99040215,Food
99040216,Food
99040217,Food
99040227,Food
99040228,Food
99040229,Food
99040230,Food
99040231,Food
99040232,Food
99040233,Food
99040234,Food
99040235,Food
99040237,Food
99040260,Food
99040401,Food
99040402,Food
99040403,Food
99040404,Food
99040405,Food
99040406,Food
99040407,Food
99040408,Food
99040409,Other
99040410,Other
99040411,Other
99040412,Other
99040413,Other
99040414,Other
99040415,Other
99040416,Other
99040417,Other
99040418,Other
99040419,Other
99040420,Other
99040421,Other
99040422,Food
99040423,Food
99040424,Food
99040425,Food
99040426,Food
99040427,Food
99040428,Food
99040429,Food
99040430,Food
99040431,Food
99040432,Food
99040433,Food
99040434,Food
99040435,Food
99040436,Food
99040437,Food
99040438,Food
99040439,Food
99040440,Food
99040441,Food
99040442,Food
99040443,Food
99040444,Food
99040445,Food
99040446,Food
99040447,Food
99040448,Food
99040449,Food
99040450,Food
99040451,Food
99040452,Food
99040453,Food
99040454,Food
99040455,Food
99040456,Food
99040458,Food
99040459,Food
99040460,Food
99040461,Food
99040462,Food
99040463,Food
99040464,Food
99040465,Food
99040466,Food
99040467,Food
99040468,Food
99040469,Food
99040470,Food
99040471,Food
99040472,Food
99040473,Food
99040474,Food
99040475,Food
99040476,Food
99040477,Food
99040478,Food
99040479,Food
99040480,Food
99040481,Food
99040482,Food
99040483,Food
99040484,Food
99040485,Food
99040486,Food
99040487,Food
99040488,Food
99040489,Food
99040490,Food
99040491,Food
99040492,Food
99040493,Food
99040494,Food
99040495,Food
99040496,Food
99040497,Food
99040498,Food
99040499,Food
99040500,Food
99040501,Food
99040502,Food
99040503,Food
99040504,Food
99040505,Food
99040506,Food
99040507,Food
99040508,Food
99040509,Food
99040510,Food
99040511,Food
99040512,Food
99040513,Food
99040514,Food
99040515,Food
99040516,Food
99040517,Food
99040518,Food
99040519,Food
99040520,Food
99040521,Food
99040522,Food
99040523,Food
99040524,Food
99040525,Food
99040526,Food
99040528,Food
99040529,Food
99040530,Food
99040531,Food
99040532,Food
99040533,Food
99040534,Food
99040535,Food
99040536,Food
99040537,Other
99040538,Other
99040539,Other
99040540,Other
99040541,Other
99040542,Other
99040543,Other
99040544,Other
99040545,Other
99040546,Other
99040547,Other
99040548,Food
99040549,Food
99040550,Food
99040551,Food
99040552,Food
99040553,Food
99040554,Food
99040555,Food
99040556,Food
99040557,Food
99040558,Food
99040559,Food
99040560,Food
99040561,Food
99040562,Food
99040563,Food
99040564,Food
99040565,Food
99040566,Food
99040567,Food
99040568,Food
99040569,Food
99040570,Food
99040571,Food
99040572,Food
99040573,Food
99040574,Food
99040575,Food
99040576,Food
99040577,Food
99040578,Food
99040579,Food
99040580,Food
99040581,Food
99040582,Food
99040583,Food
99040584,Food
99040585,Food
99040586,Food
99040587,Food
99040588,Food
99040589,Food
99040590,Food
99040591,Food
99040592,Food
99040593,Food
99040594,Food
99040595,Food
99040596,Food
99040597,Food
99040598,Food
99040599,Food
99040600,Food
99040601,Food
99040602,Food
99040603,Food
99040604,Food
99040605,Food
99040606,Food
99040607,Food
99040608,Food
99040609,Food
99040610,Food
99040611,Food
99040612,Food
99040613,Food
99040614,Food
99040615,Food
99040616,Food
99040617,Food
99040618,Food
99040619,Food
99040620,Food
99040621,Food
99040622,Food
99040623,Food
99040624,Food
99040625,Food
99040626,Food
99040627,Food
99040628,Food
99040629,Food
99040630,Food
99040631,Food
99040632,Food
99040633,Food
99040634,Food
99040635,Food
99040636,Food
99040637,Food
99040638,Food
99040639,Food
99040640,Food
99040641,Food
99040642,Food
99040643,Food
99040644,Food
99040645,Food
99040646,Food
99040647,Food
99040648,Food
99040649,Food
99041201,Other
99041202,Other
99041203,Other
99041204,Other
99041205,Other
99041206,Other
99041207,Other
99041208,Other
99041209,Other
99041210,Other
99041211,Other
99041212,Other
99041213,Other
99041214,Other
99041215,Other
99041216,Other
99041217,Other
99041218,Other
99041219,Other
99041701,Food
99041702,Food
99041703,Food
99041704,Food
99041705,Food
99041706,Food
99041707,Food
99041708,Food
99041709,Food
99041710,Food
99041711,Food
99041712,Food
99041713,Food
99041714,Food
99041715,Food
99041716,Food
99041717,Food
99041718,Food
99041719,Food
99041720,Food
99041721,Food
99041722,Food
99041723,Food
99041724,Food
99041725,Food
99041726,Food
99041727,Food
99041728,Food
99041729,Food
99041730,Food
99041731,Food
99041732,Food
99041733,Food
99041734,Food
99041735,Food
99041736,Food
99041737,Food
99041738,Food
99041739,Food
99041740,Food
99041741,Food
99041742,Food
99041743,Food
99041744,Food
99041745,Food
99041746,Food
99041747,Food
99041748,Food
99041749,Food
99041750,Food
99041751,Food
99041752,Food
99041753,Food
99041754,Food
99041755,Food
99041756,Food
99041757,Food
99041758,Food
99041759,Food
99041760,Food
99041762,Food
99041763,Food
99041764,Food
99041765,Food
99041766,Food
99041767,Food
99041768,Food
99041769,Food
99041770,Food
99041771,Food
